district,SUII_demo,SUII_bio,YUR_octdec,EPUSI_list
Jayashankar Bhupalpally,1.9801737853383918,1.1777391304347826,0.1836859858938976,[]
Jehanabad,1.8406925689669456,0.8244793238756415,0.2020214210288128,[]
Jhabua,1.8435225955967554,0.46163663351228373,0.2877128620708536,[]
Jhajjar,1.2072892938496584,0.8208780536394651,0.3175571986607143,[]
Jhajjar *,,,,[]
Jhalawar,0.682145928424952,0.8513667425968109,0.28706447557471265,[]
Jhansi,2.2232085121392045,0.8975178176456131,0.31864631169583385,[]
Jhargram,1.9031997848884108,0.728882833787466,0.2377956172705576,[]
Jharsuguda,1.7190650271408,1.0591575958353052,0.4082939381245886,[]
Jhunjhunu,11.813602015113348,2.156316916488223,0.1032219570405728,[]
Jhunjhunun,1.690458504963198,0.745728143265763,0.3125817943870874,[]
Jind,0.9430290872617854,0.8515457797634854,0.30702645195609074,[]
Jiribam,5.893280632411067,0.4422360248447205,0.18841364374661612,[]
Jodhpur,0.8621088038933022,0.6734652776506344,0.3332134748348521,[]
Jogulamba Gadwal,1.397005261027924,1.1319972356599863,0.2929676590515556,[]
Jorhat,2.545830461750517,1.626420138115393,0.3098514932274384,[]
Junagadh,2.342292986360783,0.6505234081550991,0.24701996894206163,[]
Jyotiba Phule Nagar,1.6833333333333333,1.3055555555555556,0.034055727554179564,[]
Jyotiba Phule Nagar *,,,0.0,[]
K.V.Rangareddy,2.3893805309734515,1.5545977011494254,0.17758985200845667,[]
K.v. Rangareddy,1.8418487934405183,1.0504456491776164,0.3739545401639481,[]
KOLKATA,0.9444444444444445,0.3333333333333333,0.0,[]
Kabeerdham,0.7996900826446282,1.8607301869991095,0.5382906932046299,[]
Kachchh,1.4121283335036272,0.5458709001663551,0.3128181482847658,[]
Kadiri Road,,,0.0,[]
Kaimur (Bhabua),2.5717988948768675,0.6714405345820588,0.21316964285714285,[]
Kaithal,0.7782874617737002,0.6489486852351996,0.32627270069198533,[]
Kakching,4.771894093686354,0.7439678284182306,0.28709454796411316,[]
Kakinada,1.451226956415578,1.1766463000678886,0.2869913686806412,[]
Kalaburagi,1.0256525991123149,0.8309586276488394,0.4897285292656556,[]
Kalahandi,1.8052990766760335,0.658377091647413,0.33987041788059313,[]
Kalimpong,4.089514066496164,1.5354523227383863,0.1693674856246733,[]
Kallakurichi,3.23913571255159,1.1093901258470473,0.24851013110846246,[]
Kamareddy,2.644248123871948,1.4984505910708137,0.299373960676905,[]
Kamle,0.3648068669527897,0.25438596491228066,0.2982456140350877,[]
Kamrup,3.070396906630274,0.984440227703985,0.246601235914213,[]
Kamrup Metro,2.9674727358937885,0.7944032578051582,0.2237464522232734,[]
Kancheepuram,1.7129117449973064,1.137683346411541,0.43955333333333335,[]
Kanchipuram,3.0,,0.06666666666666667,[]
Kandhamal,1.343070262375463,0.7449624473346766,0.42829690127312037,[]
Kangpokpi,,,0.6666666666666666,[]
Kangra,2.012580834803057,1.1776430881235531,0.4804615476119669,[]
Kanker,3.7335984095427435,1.5377148366078255,0.3556838789729885,[]
Kannauj,2.1884144415985403,0.8767062791071143,0.3193142598494993,[]
Kanniyakumari,2.044546690369131,1.0589479249273064,0.3920574470037625,[]
Kannur,4.845788849347568,0.7219030684356905,0.20195264558655213,[]
Kanpur Dehat,1.528671773660638,0.7491866150462585,0.3155925075715195,[]
Kanpur Nagar,2.0248172419503656,0.8177759141488262,0.24152223604641068,[]
Kanyakumari,1.9063797659494148,1.579352665142582,0.5721174545767674,[]
Kapurthala,4.716049382716049,0.6497698109511215,0.28955146036161333,[]
Karaikal,2.7021197471178877,1.075728890571753,0.2774020397208803,[]
Karauli,1.314768602540835,0.7616773819471683,0.37326976314980004,[]
Karbi Anglong,1.7784253020093488,2.2320811744386875,0.4228330408197928,[]
Kargil,2.6687211093990757,0.9877738155883852,0.4505179634119462,[]
Karim Nagar,8.276785714285714,2.2057001239157374,0.16620803522289487,[]
Karimganj,4.623590563774491,2.4089053803339517,0.34504495194791773,[]
Karimnagar,2.31595406792084,1.0524898252334212,0.33747041966630387,[]
Karnal,0.9207264512677229,0.8007268502658663,0.29574206948640486,[]
Karur,2.6638239808971518,0.9226452297891703,0.38692532553813447,[]
Kasaragod,4.288502051225191,0.6560556707136511,0.24987183984027198,[]
Kasargod,8.098223615464995,2.872611464968153,0.0513262142611092,[]
Kasganj,2.9383537827231634,0.9787939959626646,0.32386889127298285,[]
Kathua,1.5364821690700283,1.033917510197915,0.45957314913212893,[]
Katihar,2.070806850382145,0.7236090828752827,0.18925737075253277,[]
Katni,1.1859229004643874,0.9777542533081285,0.47667357958260936,[]
Kaushambi,1.465028908236035,0.7081136578056497,0.33452134986225895,[]
Kawardha,1.3027703835157252,1.5071393544292844,0.35188004262444816,[]
Kendrapara,1.7291793171096268,0.8876772886351076,0.43568980894709664,[]
Kendrapara *,,,,[]
Kendujhar,1.5809761873437707,0.7230183251651396,0.3748607827429219,[]
Khagaria,2.0356475799135496,0.7287753568745304,0.24851225498436608,[]
Khairagarh Chhuikhadan Gandai,1.4160728424386382,0.14872364039955605,0.116410670978173,[]
Khairthal-Tijara,,,0.07182835820895522,[]
Khammam,2.8652646436132674,1.2372671197400844,0.39004724619036,[]
Khandwa,1.0487490327572866,0.5414145763806654,0.4236289631533848,[]
Khargone,1.270942251666201,0.42262535437129517,0.2908450704225352,[]
Khawzawl,0.9629629629629629,0.3333333333333333,0.3333333333333333,[]
Kheda,1.5483849214377234,0.5174799630417499,0.24630133492049996,[]
Kheri,1.779463520863651,0.9953115273389174,0.33911343505419683,[]
Khorda,1.8347697485848335,0.7861816355768236,0.45581113801452783,[]
Khordha,5.822864889290556,1.207940446650124,0.12271086753107874,[]
Khordha  *,,,0.0,[]
Khowai,2.4697644812221515,0.7308207954714733,0.5221944001821079,[]
Khunti,1.703172270723485,0.6571198812322158,0.2083028083028083,[]
Kinnaur,4.8563049853372435,1.1692089393401917,0.4886914378029079,[]
Kiphire,1.7013232514177692,0.5901442307692307,0.36291179596174283,[]
Kishanganj,1.1630780630257596,0.9696995175885734,0.22788715691299585,[]
Kishtwar,1.389948006932409,0.7190018195996881,0.4106827916351726,[]
Koch Bihar,5.7529719707710765,1.029837043837503,0.01750646446292543,[]
Kodagu,3.146122814881219,0.6535306294564134,0.23047602162928818,[]
Kodarma,3.391382405745063,0.6411431652736587,0.14944769330734242,[]
Koderma,1.1684789728809117,0.560878176508107,0.30903722572801484,[]
Kohima,2.101673899566026,0.5841281600148162,0.2612909878325428,[]
Kokrajhar,3.251100301135047,1.0310891713055352,0.2315109844038236,[]
Kolar,1.1688511950655358,0.7870366355950574,0.3324247618512378,[]
Kolasib,0.8538745387453874,0.26549222797927463,0.4856439704675964,[]
Kolhapur,7.988392205096667,0.7927657842819098,0.18647853683349183,[]
Kolkata,3.5133203883495145,0.8039744280982825,0.11815298150001065,[]
Kollam,4.848520023215322,0.6728320544177697,0.22738042245229104,[]
Komaram Bheem,2.5584792894496555,1.3978230337078652,0.2574773102310231,[]
Kondagaon,1.1657087388561065,1.3041023277252823,0.2997953840399551,[]
Koppal,1.1978042220830418,0.7077118087779262,0.32368528332653895,[]
Koraput,1.6626798405269545,0.5494572065522924,0.3441075993215318,[]
Korba,0.9663073255772584,0.8609059507427897,0.21046077210460773,[]
Koriya,2.4915434151864697,1.1861560194631926,0.2853134698944755,[]
Kota,0.9670981317349997,0.7030532914452826,0.2508651469376545,[]
Kotputli-Behror,,,0.09328358208955224,[]
Kottayam,6.73247579129932,0.7568158186912923,0.24352702008355115,[]
Kozhikode,4.007348274825478,0.9159992335696493,0.2277213945117539,[]
Kra Daadi,1.8358208955223883,0.4289911851126347,0.4731182795698925,[]
Krishna,1.9870602074644423,0.8359504659772756,0.4086122557170052,[]
Krishnagiri,2.0148508430609597,1.3139839517179892,0.498967923309737,[]
Kulgam,0.9372632575757577,0.7941607423888859,0.5460269599148634,[]
Kullu,2.9815823605706875,1.2233009708737863,0.4769386720729853,[]
Kupwara,0.7204074252651881,0.8512491404996563,0.41627811555820804,[]
Kurnool,1.2095720751239871,0.7951579601890898,0.46231740604097304,[]
Kurukshetra,1.119695734854659,0.7502848834924751,0.2620586434451323,[]
Kurung Kumey,2.855072463768116,0.5111111111111111,0.7080045095828635,[]
Kushi Nagar,,,,[]
Kushinagar,1.5034195284925798,0.9665469286187314,0.28140372525805,[]
Kushinagar *,1.3191489361702127,0.7962962962962963,0.16911764705882354,[]
Lahaul and Spiti,1.851851851851852,2.2777777777777777,0.26373626373626374,[]
Lahul & Spiti,2.264550264550264,1.6,0.14353312302839116,[]
Lahul and Spiti,6.28125,1.9198473282442747,0.6392045454545454,[]
Lakhimpur,1.8710100568430257,1.617496962332928,0.2804982253187853,[]
Lakhisarai,2.489621601763409,0.7954930532023043,0.20130122353855118,[]
Lakshadweep,7.679012345679013,0.8733233979135618,0.3944954128440367,[]
Lalitpur,1.7455083830178861,0.7406506867957395,0.3152060634770251,[]
Latehar,1.740140333897895,0.6181741513809825,0.2305431626655336,[]
Latur,4.861301510145006,0.7081213677746497,0.14238630590258328,[]
Lawngtlai,1.0341732827062478,0.3871311766797014,0.4542981501632209,[]
Leh,1.945124525116083,1.0235822571588995,0.35909861885146593,[]
Leh (ladakh),2.0,0.4,0.75,[]
Leparada,0.7619047619047619,3.6666666666666665,0.7551020408163265,[]
Lohardaga,1.8186999890386935,0.47887680242853525,0.24042097302747667,[]
Lohit,2.8720626631853787,1.153160453808752,0.4288545382481173,[]
Longding,1.378839590443686,0.6890843248836006,0.47562893081761004,[]
Longleng,8.580645161290322,0.36323464427750773,0.2527881040892193,[]
Lower Dibang Valley,2.277264325323475,1.5429472025216706,0.5316614420062696,[]
Lower Siang,0.8524590163934426,3.1299999999999994,0.697228144989339,[]
Lower Subansiri,2.072289156626506,0.7235772357723578,0.4057873485868102,[]
Lucknow,1.9853125832350367,0.8331812850254138,0.2571754554854352,[]
Ludhiana,1.5504374907311285,0.6522059232094238,0.2567725550270096,[]
Lunglei,0.8411251212415131,0.1695757059741734,0.30538209931608684,[]
MALDA,0.8888888888888888,0.717948717948718,0.06521739130434782,[]
Madhepura,2.4002107632984457,0.7381586322869955,0.1948771921236523,[]
Madhubani,2.4560504242899888,0.760089478198382,0.21940357948854106,[]
Madurai,2.2958642200348365,0.9873198404325926,0.4157799260242345,[]
Mahabub Nagar,5.561522573030392,3.1919040479760117,0.04431438127090301,[]
Mahabubabad,2.747515716893125,1.3497861138532412,0.2606798866855524,[]
Mahabubnagar,1.9763086875012874,0.9785425410148798,0.4626845697461748,[]
Maharajganj,1.7803273566729731,1.0455948600546487,0.29558957557019416,[]
Mahasamund,0.6357729773035926,0.9845942351657875,0.3047555053297089,[]
Mahbubnagar,4.038438071995119,1.521863799283154,0.17885740683708037,[]
Mahendragarh,1.2331312673502917,1.0186066637819127,0.336902890976207,[]
Mahesana,1.4262613857332924,0.5420244501265759,0.26428639120545866,[]
Mahisagar,2.3798133022170362,0.6155146188947102,0.43703247381853383,[]
Mahoba,2.5987614776852443,0.8663594470046084,0.3142494033042993,[]
Mahoba *,,,,[]
Mahrajganj,1.0,1.75,0.2777777777777778,[]
Maihar,2.2600195503421308,1.88375350140056,0.05193972427059955,[]
Mainpuri,1.9083157450401014,0.8835873388042204,0.2936992409363554,[]
Majuli,2.4010731052984573,0.7904290429042904,0.22016011644832606,[]
Malappuram,5.212532834796602,0.7686707824270627,0.16703902509792543,[]
Malda,1.6084340116679683,0.8611136124868677,0.17159254192371562,[]
Maldah,5.571212883744338,1.1681752151078333,0.0668285086112129,[]
Malerkotla,0.8485991887557778,0.6158808462195238,0.24754648760330578,[]
Malkangiri,1.5064481238039769,0.675615708897271,0.46465407620213817,[]
Mamit,1.1904761904761905,0.19524687564023765,0.5153562653562653,[]
Mammit,2.2119205298013243,0.2567140600315956,0.26858877086494687,[]
Mancherial,3.8079229122055676,1.747810329205678,0.2756045820958846,[]
Mandi,2.170076726342711,1.043586909510308,0.48428859971524124,[]
Mandla,0.6583778487951667,0.483373561269474,0.30562757358548115,[]
Mandsaur,0.8357465113839051,0.4459346851315424,0.28644626082713187,[]
Mandya,1.6815106071689832,0.8254977341551942,0.30555481692238146,[]
ManendragarhChirmiriBharatpur,,,,[]
Manendragarh–Chirmiri–Bharatpur,1.7053429027113238,0.4041994750656168,0.08259986459038592,[]
Mangan,1.3846153846153846,,0.0,[]
Mansa,1.1936817842858112,0.6719920345771763,0.3571790969051243,[]
Marigaon,2.539425966221117,1.1218435214571547,0.2009100073563469,[]
Mathura,1.7235187898197677,0.8056198385941006,0.32278473555851406,[]
Mau,2.4698147345888226,0.9365798225237721,0.23248911494358077,[]
Mauganj,2.448136958710977,1.9129554655870447,0.043028685790527016,[]
Mayiladuthurai,3.890433360588716,2.3133133133133135,0.48038379530916847,[]
Mayurbhanj,1.8991958566171459,0.7913654993376542,0.4188323964608908,[]
Medak,2.9955509798874878,1.3526548324358354,0.38266514693493237,[]
Medchal Malkajgiri,,,,[]
Medchal-malkajgiri,1.7920957231501458,1.0554710475610993,0.2616131132019646,[]
Medchal?malkajgiri,0.011627906976744186,0.0023446658851113715,0.5555555555555556,[]
Medchalâmalkajgiri,,,0.0,[]
Medchal−malkajgiri,1.5551801801801801,1.3308080808080809,0.6222879684418146,[]
Medinipur,0.8533333333333333,1.4523809523809523,0.14814814814814814,[]
Medinipur West,,,,[]
Meerut,1.8456178276567854,0.8684082293378703,0.2855916763284297,[]
Meluri,0.8095238095238095,2.030054644808743,0.18865598027127004,[]
Mewat,1.125650522762436,1.1824956914621083,0.3404121791238157,[]
Mirzapur,1.8948589789360943,0.8419227738376674,0.32943686922911747,[]
Moga,1.5034603336490127,0.6571948366975656,0.2750382487936919,[]
Mohali,0.5,,0.2222222222222222,[]
Mohalla-Manpur-Ambagarh Chowki,0.823045267489712,6.777777777777778,0.32298136645962733,[]
Mohla-Manpur-Ambagarh Chouki,2.203479736897942,0.3078854846810648,0.19212584106201128,[]
Mokokchung,2.0268857356236,0.7148530579825257,0.27973385084557806,[]
Mon,2.2770642201834863,0.890009260211956,0.4473336271485236,[]
Monghyr,0.8271604938271605,0.6095238095238095,0.018867924528301886,[]
Moradabad,1.3845660228942849,1.0462034927866362,0.32380882123917015,[]
Morbi,0.945403153823267,0.4720068238213399,0.41167014949365055,[]
Morena,0.6975715821362259,0.4723816965043992,0.33860265417642466,[]
Muktsar,6.1165714285714285,0.8609634283873047,0.08807030665669409,[]
Mulugu,2.4811338823980083,1.0730176839703365,0.22792534099066764,[]
Mumbai,4.514388748647674,1.1131119648315098,0.20569549920534744,[]
Mumbai City,1.9014026247508744,1.1495630296610169,0.3477312697854379,[]
Mumbai Suburban,1.6000485038429968,1.114317385396553,0.3389648536412438,[]
Mumbai( Sub Urban ),5.755102040816327,3.5410138248847924,0.050547235023041474,[]
Mungeli,1.2408202631639378,1.5368930583220888,0.317720009539709,[]
Munger,1.9018725808138928,0.7438092908206257,0.1893680406329361,[]
Murshidabad,1.4873590699200714,0.8102904202370569,0.1774712021820969,[]
Muzaffarnagar,2.2429731124771246,0.6873032196819873,0.26562215023319236,[]
Muzaffarpur,2.392675936737077,0.7048859258874952,0.17827276373366535,[]
Mysore,4.329110150544046,0.8958117547074603,0.24153311880714945,[]
Mysuru,1.3779978197674416,0.7855794254222586,0.41597958382410677,[]
N. T. R,1.304257258169509,0.7770609318996416,0.2237394399872483,[]
NADIA,1.6666666666666667,0.6666666666666666,0.0,[]
NAYAGARH,,,0.1111111111111111,[]
NUAPADA,2.5135135135135136,0.8232323232323233,0.12217194570135746,[]
Nabarangapur,1.313086517521283,0.5182714093101483,0.3738928003633886,[]
Nabarangpur,,,,[]
Nadia,3.128183248446708,0.7048004063836092,0.1238106620454289,[]
Nagaon,2.5452296489917847,1.7343660900969398,0.20019949485705918,[]
Nagapattinam,4.2542554066277445,1.186798862379523,0.2854076869422138,[]
Nagarkurnool,2.145940390544707,1.434165173031849,0.34620548558276326,[]
Nagaur,1.0508989542927096,0.772919985957711,0.352697318832777,[]
Nagpur,3.0618310397553516,0.9311610696491441,0.20288828836640221,[]
Naihati Anandabazar,,,0.0,[]
Nainital,1.1102524308744812,1.7609326284397453,0.45721256724596526,[]
Najafgarh,4.318840579710145,0.33827893175074186,0.059375,[]
Nalanda,1.5147958890738933,0.7133992026347721,0.22301058610895946,[]
Nalbari,2.411449016100179,1.8680164263203132,0.36472360862604764,[]
Nalgonda,2.8146569133420094,1.1918968968032773,0.3357192005631174,[]
Namakkal,3.2822966507177034,1.0632959465275844,0.4344790395367979,[]
Namakkal   *,,,,[]
Namchi,0.6996336996336996,0.5,0.02577319587628866,[]
Namsai,1.6125211505922166,0.9947617859815415,0.5829657278588395,[]
Nanded,11.231762174848424,0.9605493446498101,0.13686385698495843,[]
Nandurbar,2.3996141065494694,0.8245367195288362,0.21124962823436105,[]
Nandurbar *,2.3333333333333335,1.3232628398791542,0.0032626427406199023,[]
Nandyal,0.930130537128183,1.1275720164609053,0.3219730225875968,[]
Narayanpet,2.7785234899328857,0.9558062999529854,0.22181601768406733,[]
Narayanpur,0.514812870321758,0.9304169695367739,0.4090909090909091,[]
Narmada,1.1172370088719898,0.43715609164671865,0.27954545454545454,[]
Narmadapuram,2.2974545454545456,0.4715857838715497,0.10143304970891177,[]
Narsimhapur,3.559014267185473,0.8331279945242984,0.19751166407465007,[]
Narsinghpur,1.1481103166496425,0.7512750098077677,0.4753443577587816,[]
Nashik,5.047234511690506,1.0471011620717536,0.19563783216390981,[]
Navsari,1.802440590879897,0.6893375841303577,0.313170997354909,[]
Nawada,1.9520372738900056,0.6311454154399988,0.19491659045756993,[]
Nawanshahr,2.4097763910556425,1.9530956848030019,0.028125,[]
Nayagarh,1.7053029706090932,0.6839326669263057,0.4265379704048674,[]
Near Dhyana Ashram,,,0.0,[]
Near Uday nagar NIT garden,,,0.0,[]
Near University Thana,,,0.0,[]
Near meera hospital,,,0.0,[]
Neemuch,0.8447453454377596,0.49944102238102545,0.3786876452708743,[]
Nellore,2.903228128261417,0.8536418474835689,0.386423988238378,[]
New Delhi,1.335523613963039,0.6134020618556701,0.3007044864664442,[]
Nicobar,0.8987108655616942,0.8814638027048528,0.506265664160401,[]
Nicobars,,0.5,0.0,[]
Nirmal,3.433180833132675,1.8370050395968325,0.2225743715335302,[]
Niuland,1.2302405498281785,0.4507042253521127,0.28286852589641437,[]
Niwari,2.413705583756345,0.4611260053619304,0.23244026068066617,[]
Nizamabad,1.9772932949403537,1.3057797952183219,0.4107060452238117,[]
Noklak,9.461538461538462,0.7114337568058076,0.23185840707964603,[]
North,1.8580645161290323,1.3082706766917294,0.2922077922077922,[]
North 24 Parganas,2.618186443237915,0.7336100598217556,0.1504738176802954,[]
North And Middle Andaman,1.61981981981982,0.6595833333333333,0.5056406124093473,[]
North Cachar Hills,1.9527732015376165,1.2875816993464053,0.3616577221228384,[]
North Delhi,0.445923695061711,0.5771601669243969,0.2606733184008688,[]
North Dinajpur,2.7431898523601577,1.3535694210230467,0.03512820512820513,[]
North East,3.180464301357863,0.4180497925311203,0.04953984726845506,[]
North East   *,,,,[]
North East Delhi,0.497620016633341,0.6165647256735877,0.35178926602092464,[]
North Garo Hills,1.0754414125200642,0.8314350797266514,0.2029325513196481,[]
North Goa,2.973736307245612,1.0455571681986775,0.3646267486485371,[]
North Sikkim,3.645569620253165,1.716599190283401,0.5589887640449438,[]
North Tripura,2.40053050397878,0.7675455207574654,0.34459142508678114,[]
North Twenty Four Parganas,5.952851098126134,1.0969037303180809,0.049794609758541226,[]
North West Delhi,0.5266677395992596,0.5226289259402869,0.2900362837054546,[]
Nuapada,2.2357954545454546,0.7136999447465612,0.41680865760994706,[]
Nuh,,,,[]
Osmanabad,7.337480159581314,0.7683202256719721,0.15240828899467937,[]
Pakaur,1.5314450312049925,0.323666978484565,0.13034518289541475,[]
Pakke Kessang,1.564102564102564,0.4057971014492754,0.20224719101123595,[]
Pakur,0.9699483896256615,0.3117986235972472,0.20154960756691487,[]
Palakkad,5.157111158829003,0.6477009209567349,0.2021217122777127,[]
Palamau,1.817711030554117,0.9364548494983278,0.10789980732177264,[]
Palamu,1.2951288570437998,0.6692720017001581,0.27243405767391005,[]
Palghar,2.9903753805913724,1.0207789475697333,0.3087676320676439,[]
Pali,1.0949426145376504,0.7444111952121104,0.30252893140102494,[]
Palnadu,1.1000729571984436,0.8274504289129517,0.27600300275252315,[]
Palwal,0.7987420107537792,1.0514140153878146,0.3398566703417861,[]
Panch Mahals,2.682730923694779,2.361111111111111,0.042444821731748725,[]
Panchkula,0.9861183411417664,0.7078985507246377,0.31189969245327653,[]
Panchmahals,2.704092720028975,0.7717135373951692,0.2883035434305425,[]
Pandhurna,2.324225865209472,0.7374301675977654,0.11124401913875598,[]
Panipat,0.7398520692458703,0.806141831996623,0.2770374290387761,[]
Panna,1.106975731853303,0.4082880935419686,0.29091251293955267,[]
Papum Pare,1.985425101214575,0.6412779917272857,0.4027659574468085,[]
Parbhani,9.119158656134005,0.8409376857347958,0.16791759821143404,[]
Parvathipuram Manyam,2.4922267400143507,0.7207576145380087,0.2783453775230501,[]
Paschim Bardhaman,2.5071602269656847,0.7018716577540106,0.16515456989247312,[]
Paschim Medinipur,3.0458218484227393,0.8979719067193983,0.16821950301634184,[]
Pashchim Champaran,2.9310344827586206,4.101307189542484,0.035233160621761656,[]
Pashchimi Singhbhum,2.393953934740883,0.5306671449067432,0.09021137393054857,[]
Patan,2.1871237339754943,0.5691901469617482,0.303208371303774,[]
Pathanamthitta,6.576962283384302,0.6865469025747771,0.2201456775924861,[]
Pathankot,1.3571097730430755,0.7582058594762769,0.36140004555462757,[]
Patiala,0.6953600290565695,0.6140616099206871,0.30334699319621183,[]
Patna,2.2943311136948172,0.6516374984934887,0.17860191074034304,[]
Pauri Garhwal,1.9521182081735715,1.9065303753961522,0.47664580253514927,[]
Peddapalli,3.9142091152815013,1.0409273716583867,0.2104903078677309,[]
Perambalur,3.1263502454991814,0.9863867218178963,0.36681930257132794,[]
Peren,2.20023282887078,0.6458874458874458,0.44622093023255816,[]
Phalodi,,,0.06796116504854369,[]
Phek,2.3113069016152714,0.49338078291814946,0.3138888888888889,[]
Pherzawl,6.185185185185185,,0.08875739644970414,[]
Pilibhit,1.1456075348869421,0.7248618784530386,0.3072246983875108,[]
Pithoragarh,2.8290359664969618,1.2584475871747813,0.42767636901825357,[]
Pondicherry,6.0227272727272725,1.066097289268474,0.17432563700216694,[]
Poonch,,,0.25,[]
Porbandar,2.286384288436172,0.39664307537610705,0.2311262376237624,[]
Prakasam,2.39212684527064,0.8058867066691338,0.3628192064958966,[]
Pratapgarh,1.5324645396199892,0.7182700985523989,0.2760471778460268,[]
Prayagraj,2.097543760587239,0.6998197717108336,0.22212825232575495,[]
Puducherry,2.6130876006065553,0.9991626543855977,0.37470477659420637,[]
Pudukkottai,2.763198828804099,1.161807703973309,0.33935706967213114,[]
Pulwama,1.1308465685560252,2.35929097789285,0.608538973756365,[]
Punch,0.7908084295749495,1.355522593249159,0.5898092686002522,[]
Pune,2.803527510749596,0.9681411939947474,0.25785944401200445,[]
Purba Bardhaman,1.3526669409022352,0.694001677852349,0.2066190982237741,[]
Purba Champaran,0.8029197080291971,1.6666666666666665,0.04318181818181818,[]
Purba Medinipur,2.5053360630744437,0.8177098974644986,0.23061640612746379,[]
Purbi Champaran,,,,[]
Purbi Singhbhum,6.743935309973046,0.5350184956843402,0.07661888284725656,[]
Puri,2.4436481644243124,0.9557756035979169,0.4176930896711506,[]
Purnea,3.024171888988362,0.7423194021588708,0.09108910891089109,[]
Purnia,2.7028684827710627,0.5939280444898423,0.18187216103078704,[]
Purulia,5.2116428219042925,1.261784511784512,0.09393894705795605,[]
Puruliya,2.453259417771331,0.8822783819732415,0.16175176056338028,[]
Rae Bareli,1.9791582429700423,0.8439702211323922,0.2995752170087021,[]
Raebareli,2.0,0.6666666666666666,0.16666666666666666,[]
Raichur,1.6227153065062052,0.9780827804786334,0.3399610270913449,[]
Raigad,1.5973843998131714,1.025237273511648,0.14675550651445063,[]
Raigarh,3.9580166103603607,1.1049950560239188,0.22970104484544362,[]
Raigarh(MH),3.3119658119658117,1.3006535947712417,0.0196078431372549,[]
Raipur,0.9012563800549667,1.1594731309946131,0.3423608567063091,[]
Raisen,1.1715682643158751,0.5135321496293742,0.31477791510076425,[]
Rajanna Sircilla,2.6559633027522933,1.425121796229612,0.3168601664440563,[]
Rajauri,4.666666666666667,1.0,0.043478260869565216,[]
Rajgarh,1.187575392038601,0.41976773135333834,0.33038387932004953,[]
Rajkot,1.0513699009857078,0.5363972578026339,0.24430135997111566,[]
Rajnandgaon,0.8500673465460843,1.1234117397325354,0.35759471462800885,[]
Rajouri,2.0663665594855307,1.3835786917589923,0.5494419932520114,[]
Rajsamand,1.1180592279217345,0.7605533403132031,0.279152567309107,[]
Ramanagar,1.1367852318775327,0.7977028782388733,0.2954058949448378,[]
Ramanagara,,,,[]
Ramanathapuram,2.6665041740296145,0.9925795684825367,0.38942142171163496,[]
Ramban,1.9631995911065678,2.2514407684098185,0.7515129939480242,[]
Ramgarh,1.5593475533249685,0.6810425516595867,0.2141714011362727,[]
Rampur,1.1887065191761583,0.8837982250637615,0.27317017430868634,[]
Ranchi,1.377584437167017,0.504335331365823,0.22450913841464196,[]
Ranga Reddy,,,,[]
Rangareddi,4.557111274871039,0.9660399913062376,0.25057913896326606,[]
Rangareddy,2.3487099296325256,0.6956942428640541,0.23045930701047543,[]
Ranipet,4.822595704948646,3.589108910891089,0.3228882833787466,[]
Ratlam,0.5725715026074564,0.9542782709589851,0.5646106386798766,[]
Ratnagiri,9.148054679284963,1.3237179869858517,0.23369350974902206,[]
Rayagada,1.8693521396127182,0.7307474582795553,0.3715814319433517,[]
Reasi,2.0875912408759123,0.7840670859538783,0.42565759113982465,[]
Rewa,1.5408565283131375,0.48078892953714014,0.29583158691742945,[]
Rewari,1.0621740037554768,0.8457312886243993,0.3118157921006222,[]
Ri Bhoi,1.054275092936803,1.4066265060240963,0.3637329931972789,[]
Rohtak,1.1940046951182808,0.7091988659665139,0.30400939439691327,[]
Rohtas,2.7326111859161157,0.8044586147164412,0.19952014395681295,[]
Rudraprayag,1.743847072879331,1.511692084241104,0.48836878423561214,[]
Rupnagar,1.9236706689536878,0.6564809675440391,0.30242137489563037,[]
S.A.S Nagar,,,,[]
S.A.S Nagar(Mohali),5.131810193321617,1.4258254183627317,0.04546963159641553,[]
SAS Nagar (Mohali),1.1937524060936038,0.5626813761325624,0.23722606522118236,[]
Sabar Kantha,2.269406392694064,2.0043290043290045,0.07083333333333333,[]
Sabarkantha,2.0156500251681693,0.5423528584487729,0.20996949595700382,[]
Sagar,0.9499320230282481,0.4971009141028382,0.34340873634945396,[]
Saharanpur,1.4867543476905816,0.952717138875987,0.30170107895290477,[]
Saharsa,1.6657033190336417,0.7557302802492126,0.20202411158416836,[]
Sahebganj,1.6323407546544388,0.636748726134201,0.2616783061744818,[]
Sahibganj,2.114639814097599,1.4546952224052716,0.18016014234875444,[]
Saiha,1.3172043010752688,0.26748079574551903,0.37694483734087697,[]
Saitual,3.2333333333333334,0.3508771929824562,0.1794871794871795,[]
Sakti,6.352738249245364,0.4824182603331277,0.11389297987236131,[]
Salem,2.602314764737696,0.8913479676555047,0.39189470863234377,[]
Salumbar,,,0.09345794392523364,[]
Samastipur,2.1503457048480743,0.6849405105229978,0.1922911601111161,[]
Samba,1.496073745305565,1.337297458005054,0.5704888623112573,[]
Sambalpur,2.1537091581615178,0.881564091973014,0.36368507312153303,[]
Sambhal,2.053606317160534,0.9956086320091595,0.3332154101956345,[]
Samstipur,1.2385964912280703,0.8273809523809524,0.032520325203252036,[]
